"Date";"Player";"Bet";"Chance";"Result";"Paid_ETH";"Paid_USD";"ID"
"2017-11-19 00:41:45";"Professional #5361";0.3;92;"won";"0.326 Eth";"$ 251.31";20004
"2017-11-19 00:39:44";"Legend #4604";0.855;51;"lost";"-";"-";20005
"2017-11-19 00:38:58";"Professional #5361";0.3;73;"won";"0.413 Eth";"$ 317.63";20006
"2017-11-19 00:37:03";"Professional #5361";0.2;80;"lost";"-";"-";20007
"2017-11-19 00:34:26";"Legend #4604";0.4;51;"lost";"-";"-";20008
"2017-11-19 00:32:22";"Legend #4604";0.2;51;"lost";"-";"-";20009
"2017-11-19 00:32:22";"Professional #3493";0.6;80;"lost";"-";"-";20010
"2017-11-19 00:31:50";"Intermediate #4732";1.0;51;"lost";"-";"-";20011
"2017-11-19 00:30:33";"Intermediate #4732";0.15;79;"lost";"-";"-";20012
"2017-11-19 00:30:08";"Professional #3493";0.2;60;"lost";"-";"-";20013
"2017-11-19 00:30:08";"Legend #4604";0.1;51;"lost";"-";"-";20014
"2017-11-19 00:28:16";"Professional #3493";0.1;50;"lost";"-";"-";20015
"2017-11-19 00:27:03";"Intermediate #4732";0.25;70;"won";"0.359 Eth";"$ 276.20";20016
"2017-11-19 00:26:03";"Professional #3493";0.15;60;"won";"0.252 Eth";"$ 193.81";20017
"2017-11-19 00:25:23";"Intermediate #4732";0.1;65;"won";"0.155 Eth";"$ 119.11";20018
"2017-11-19 00:24:43";"Professional #3493";0.1;40;"lost";"-";"-";20019
"2017-11-19 00:24:12";"Intermediate #4732";0.1;77;"won";"0.130 Eth";"$ 100.30";20020
"2017-11-19 00:22:49";"Intermediate #4732";0.1;81;"won";"0.124 Eth";"$ 95.29";20021
"2017-11-19 00:22:37";"Professional #3493";0.1;50;"won";"0.202 Eth";"$ 155.57";20022
"2017-11-19 00:16:27";"Professional #5361";0.14;91;"lost";"-";"-";20023
"2017-11-18 23:59:53";"Legend #5428";0.1;50;"lost";"-";"-";20024
"2017-11-18 23:58:18";"Legend #3171";5.0;82;"won";"6.111 Eth";"$ 4,705.62";20025
"2017-11-18 23:57:56";"Legend #5428";0.22;74;"won";"0.298 Eth";"$ 229.74";20026
"2017-11-18 23:52:38";"Professional #5361";0.11;92;"won";"0.120 Eth";"$ 92.15";20027
"2017-11-18 23:52:38";"Legend #5428";0.11;89;"won";"0.124 Eth";"$ 95.29";20028
"2017-11-18 23:48:43";"Professional #5361";0.11;91;"won";"0.121 Eth";"$ 93.17";20029
"2017-11-18 23:46:39";"Legend #3171";10.0;83;"won";"12.073 Eth";"$ 9,296.46";20030
"2017-11-18 23:43:50";"Professional #5361";0.15;92;"won";"0.163 Eth";"$ 125.66";20031
"2017-11-18 23:42:18";"Professional #5572";0.1;79;"won";"0.127 Eth";"$ 97.73";20032
"2017-11-18 23:40:20";"Legend #5428";0.1;50;"won";"0.202 Eth";"$ 155.57";20033
"2017-11-18 23:36:15";"Professional #5572";2.5;79;"won";"3.173 Eth";"$ 2,443.30";20034
"2017-11-18 23:32:43";"Professional #5572";0.5;63;"lost";"-";"-";20035
"2017-11-18 23:27:51";"Professional #5572";0.1;81;"won";"0.124 Eth";"$ 95.29";20036
"2017-11-18 23:20:31";"Legend #3171";1.0;87;"won";"1.151 Eth";"$ 886.41";20037
"2017-11-18 23:16:30";"Professional #5572";0.1;81;"lost";"-";"-";20038
"2017-11-18 23:14:15";"Professional #5572";0.1;81;"won";"0.124 Eth";"$ 95.29";20039
"2017-11-18 23:12:45";"Legend #3171";10.0;96;"won";"10.421 Eth";"$ 8,024.31";20040
"2017-11-18 23:10:35";"Professional #3493";0.1;50;"lost";"-";"-";20041
"2017-11-18 23:07:02";"Professional #3493";0.4;80;"won";"0.501 Eth";"$ 385.98";20042
"2017-11-18 23:05:51";"Professional #5400";0.1;91;"lost";"-";"-";20043
"2017-11-18 23:05:06";"Professional #3493";0.15;60;"lost";"-";"-";20044
"2017-11-18 23:03:02";"Professional #5400";0.1;80;"won";"0.125 Eth";"$ 96.49";20045
"2017-11-18 23:02:52";"Professional #3493";0.1;30;"lost";"-";"-";20046
"2017-11-18 23:01:16";"Professional #3493";0.1;40;"won";"0.254 Eth";"$ 195.46";20047
"2017-11-18 23:00:01";"Professional #5572";0.4;64;"won";"0.629 Eth";"$ 484.01";20048
"2017-11-18 22:59:18";"Professional #3493";0.1;50;"won";"0.202 Eth";"$ 155.57";20049
"2017-11-18 22:57:49";"Professional #5572";0.5;80;"won";"0.627 Eth";"$ 482.47";20050
"2017-11-18 22:57:49";"Professional #3493";0.14;70;"won";"0.201 Eth";"$ 154.67";20051
"2017-11-18 22:56:15";"Professional #3493";0.1;40;"lost";"-";"-";20052
"2017-11-18 22:56:00";"Professional #5572";0.1;80;"lost";"-";"-";20053
"2017-11-18 22:52:36";"Professional #3493";0.1;50;"won";"0.202 Eth";"$ 155.57";20054
"2017-11-18 22:50:30";"Legend #5428";0.1;50;"won";"0.202 Eth";"$ 155.57";20055
"2017-11-18 22:49:18";"Professional #5572";0.5;67;"won";"0.750 Eth";"$ 577.51";20056
"2017-11-18 22:40:18";"Professional #5572";0.1;81;"won";"0.124 Eth";"$ 95.29";20057
"2017-11-18 22:31:16";"Professional #5572";0.1;81;"won";"0.124 Eth";"$ 95.29";20058
"2017-11-18 22:23:10";"Professional #3493";0.3;75;"won";"0.401 Eth";"$ 309.04";20059
"2017-11-18 22:22:40";"Legend #5428";0.167;81;"won";"0.207 Eth";"$ 159.13";20060
"2017-11-18 22:22:08";"Legend #4444";0.864;86;"won";"1.006 Eth";"$ 774.87";20061
"2017-11-18 22:18:35";"Professional #3493";0.1;50;"lost";"-";"-";20062
"2017-11-18 22:17:56";"Legend #4444";0.5;58;"won";"0.868 Eth";"$ 668.69";20063
"2017-11-18 22:15:19";"Legend #3474";0.34;74;"won";"0.461 Eth";"$ 355.05";20064
"2017-11-18 22:14:14";"Professional #3493";0.588;80;"won";"0.737 Eth";"$ 567.39";20065
"2017-11-18 22:12:37";"Professional #3493";0.2;50;"lost";"-";"-";20066
"2017-11-18 22:10:29";"Professional #3493";0.1;50;"lost";"-";"-";20067
"2017-11-18 22:07:19";"Legend #5428";0.1;50;"lost";"-";"-";20068
"2017-11-18 22:06:56";"Professional #3493";0.75;85;"won";"0.884 Eth";"$ 680.63";20069
"2017-11-18 22:05:43";"Legend #3474";0.44;75;"won";"0.589 Eth";"$ 453.27";20070
"2017-11-18 22:04:53";"Lucky #5574";0.5;71;"won";"0.707 Eth";"$ 544.51";20071
"2017-11-18 22:04:12";"Professional #3493";0.1;30;"lost";"-";"-";20072
"2017-11-18 22:03:21";"Legend #3474";0.44;74;"won";"0.597 Eth";"$ 459.47";20073
"2017-11-18 22:01:16";"Lucky #5574";0.1;46;"won";"0.220 Eth";"$ 169.40";20074
"2017-11-18 21:59:51";"Legend #3474";0.33;76;"won";"0.436 Eth";"$ 335.42";20075
"2017-11-18 21:59:51";"Professional #3493";0.1;40;"won";"0.254 Eth";"$ 195.46";20076
"2017-11-18 21:57:24";"Legend #3474";0.24;75;"lost";"-";"-";20077
"2017-11-18 21:57:02";"Legend #3171";10.0;89;"lost";"-";"-";20078
"2017-11-18 21:57:02";"Legend #5428";3.0;50;"won";"6.061 Eth";"$ 4,667.20";20079
"2017-11-18 21:56:06";"Professional #3493";0.1;50;"won";"0.202 Eth";"$ 155.57";20080
"2017-11-18 21:54:29";"Legend #3171";5.0;83;"won";"6.037 Eth";"$ 4,648.23";20081
"2017-11-18 21:54:21";"Legend #5428";1.5;50;"lost";"-";"-";20082
"2017-11-18 21:52:42";"Legend #3171";5.0;88;"won";"5.690 Eth";"$ 4,381.09";20083
"2017-11-18 21:51:03";"Legend #5428";0.8;50;"lost";"-";"-";20084
"2017-11-18 21:49:30";"Legend #5428";0.4;50;"lost";"-";"-";20085
"2017-11-18 21:47:38";"Legend #5428";0.2;50;"lost";"-";"-";20086
"2017-11-18 21:44:44";"Legend #5428";0.1;50;"lost";"-";"-";20087
"2017-11-18 21:44:18";"Professional #5572";0.2;67;"won";"0.300 Eth";"$ 231.00";20088
"2017-11-18 21:42:26";"Legend #5428";0.2;50;"won";"0.404 Eth";"$ 311.15";20089
"2017-11-18 21:38:10";"Legend #3171";10.0;90;"won";"11.124 Eth";"$ 8,565.28";20090
"2017-11-18 21:36:02";"Legend #5428";0.1;67;"won";"0.150 Eth";"$ 115.50";20091
"2017-11-18 21:34:08";"Intermediate #5429";0.1;10;"lost";"-";"-";20092
"2017-11-18 21:32:43";"Legend #3171";30.0;95;"won";"31.596 Eth";"$ 24,329.04";20093
"2017-11-18 21:32:43";"Professional #5572";2.0;89;"won";"2.250 Eth";"$ 1,732.52";20094
"2017-11-18 21:25:05";"Legend #5428";0.1;76;"won";"0.132 Eth";"$ 101.64";20095
"2017-11-18 21:23:39";"Professional #5572";0.2;77;"won";"0.261 Eth";"$ 200.61";20096
"2017-11-18 21:00:00";"Legend #5428";0.2;50;"won";"0.404 Eth";"$ 311.15";20097
"2017-11-18 20:59:34";"Legend #4214";0.1;42;"lost";"-";"-";20098
"2017-11-18 20:56:24";"Legend #5573";0.19;78;"won";"0.244 Eth";"$ 188.10";20099
"2017-11-18 20:49:40";"Legend #3171";1.0;89;"lost";"-";"-";20100
"2017-11-18 20:48:59";"Legend #4604";0.1;51;"won";"0.198 Eth";"$ 152.46";20101
"2017-11-18 20:37:16";"Legend #5428";1.0;50;"won";"2.020 Eth";"$ 1,555.73";20102
"2017-11-18 20:35:04";"Legend #5428";0.7;50;"lost";"-";"-";20103
"2017-11-18 20:32:09";"Legend #5428";0.3;50;"lost";"-";"-";20104
"2017-11-18 20:31:45";"Legend #3171";10.0;95;"won";"10.532 Eth";"$ 8,109.68";20105
"2017-11-18 20:23:01";"Professional #5572";1.3;77;"won";"1.693 Eth";"$ 1,303.95";20106
"2017-11-18 20:20:46";"Professional #5572";0.2;87;"lost";"-";"-";20107
"2017-11-18 20:19:10";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20108
"2017-11-18 20:17:44";"Legend #3171";10.0;82;"won";"12.222 Eth";"$ 9,411.23";20109
"2017-11-18 20:16:45";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20110
"2017-11-18 20:14:49";"Legend #5428";0.161;54;"lost";"-";"-";20111
"2017-11-18 20:14:39";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20112
"2017-11-18 20:12:00";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20113
"2017-11-18 20:08:54";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20114
"2017-11-18 20:06:30";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20115
"2017-11-18 20:03:47";"Professional #5572";0.1;87;"won";"0.115 Eth";"$ 88.64";20116
"2017-11-18 20:00:17";"Professional #5572";0.1;81;"won";"0.124 Eth";"$ 95.29";20117
"2017-11-18 19:57:27";"Professional #5572";0.2;67;"lost";"-";"-";20118
"2017-11-18 19:44:09";"Legend #5428";0.1;19;"won";"0.550 Eth";"$ 423.51";20119
"2017-11-18 19:41:28";"Legend #5428";0.1;33;"won";"0.309 Eth";"$ 238.22";20120
"2017-11-18 19:39:53";"Legend #5428";0.1;20;"lost";"-";"-";20121
"2017-11-18 19:34:49";"Professional #4743";15.0;42;"won";"36.220 Eth";"$ 27,889.39";20122
"2017-11-18 19:33:11";"Professional #4743";7.0;42;"lost";"-";"-";20123
"2017-11-18 19:30:27";"Legend #4444";0.204;56;"lost";"-";"-";20124
"2017-11-18 19:30:27";"Professional #4743";3.4;42;"lost";"-";"-";20125
"2017-11-18 19:28:48";"Professional #4743";1.6;42;"lost";"-";"-";20126
"2017-11-18 19:25:45";"Professional #4743";0.8;42;"lost";"-";"-";20127
"2017-11-18 19:21:55";"Professional #4743";0.4;42;"lost";"-";"-";20128
"2017-11-18 19:20:39";"Legend #3171";10.0;86;"won";"11.647 Eth";"$ 8,968.35";20129
"2017-11-18 19:19:25";"Professional #4743";0.2;42;"lost";"-";"-";20130
"2017-11-18 19:17:36";"Legend #4498";0.1;10;"lost";"-";"-";20131
"2017-11-18 19:16:59";"Professional #4743";0.1;42;"lost";"-";"-";20132
"2017-11-18 19:14:38";"Legend #4498";0.1;50;"lost";"-";"-";20133
"2017-11-18 19:13:52";"Professional #4743";0.1;42;"lost";"-";"-";20134
"2017-11-18 19:13:10";"Legend #4444";7.0;48;"won";"14.745 Eth";"$ 11,353.55";20135
"2017-11-18 19:10:05";"Professional #4743";0.3;42;"won";"0.724 Eth";"$ 557.79";20136
"2017-11-18 19:04:30";"Professional #4743";0.3;42;"lost";"-";"-";20137
"2017-11-18 19:03:12";"Professional #5572";1.0;80;"won";"1.253 Eth";"$ 964.95";20138
"2017-11-18 19:01:44";"Legend #4444";3.989;56;"lost";"-";"-";20139
"2017-11-18 19:00:30";"Professional #5572";0.1;85;"lost";"-";"-";20140
"2017-11-18 18:59:49";"Legend #4498";0.1;50;"won";"0.202 Eth";"$ 155.57";20141
"2017-11-18 18:58:54";"Legend #5428";0.2;50;"won";"0.404 Eth";"$ 311.15";20142
"2017-11-18 18:57:50";"Legend #4444";1.489;52;"lost";"-";"-";20143
"2017-11-18 18:56:47";"Legend #5428";0.149;79;"lost";"-";"-";20144
"2017-11-18 18:55:08";"Legend #5428";0.122;82;"won";"0.149 Eth";"$ 114.82";20145
"2017-11-18 18:54:36";"Legend #4444";1.246;86;"lost";"-";"-";20146
"2017-11-18 18:53:27";"Legend #5428";0.1;83;"won";"0.121 Eth";"$ 92.96";20147
"2017-11-18 18:51:42";"Legend #4444";1.0;80;"won";"1.253 Eth";"$ 964.95";20148
"2017-11-18 18:49:06";"Professional #4743";0.1;42;"won";"0.241 Eth";"$ 185.93";20149
"2017-11-18 18:49:06";"Legend #4444";0.155;30;"lost";"-";"-";20150
"2017-11-18 18:42:13";"Legend #4444";1.425;86;"won";"1.660 Eth";"$ 1,277.99";20151
"2017-11-18 18:41:55";"Professional #5572";0.1;83;"won";"0.121 Eth";"$ 92.96";20152
"2017-11-18 18:41:55";"Legend #5428";0.161;80;"won";"0.202 Eth";"$ 155.36";20153
"2017-11-18 18:39:25";"Legend #4444";0.989;70;"won";"1.419 Eth";"$ 1,092.64";20154
"2017-11-18 18:38:08";"Professional #5572";0.1;80;"won";"0.125 Eth";"$ 96.49";20155
"2017-11-18 18:36:26";"Legend #4444";0.519;48;"lost";"-";"-";20156
"2017-11-18 18:34:16";"Legend #5428";0.15;50;"won";"0.303 Eth";"$ 233.36";20157
"2017-11-18 18:33:18";"Professional #5572";0.1;59;"lost";"-";"-";20158
"2017-11-18 18:31:48";"Legend #4444";0.152;56;"won";"0.274 Eth";"$ 210.67";20159
"2017-11-18 18:31:39";"Legend #5428";0.1;89;"lost";"-";"-";20160
"2017-11-18 18:28:22";"Legend #4444";1.0;91;"won";"1.100 Eth";"$ 847.01";20161
"2017-11-18 18:25:00";"Legend #4444";1.766;86;"won";"2.057 Eth";"$ 1,583.81";20162
"2017-11-18 18:24:38";"Professional #5572";0.1;80;"won";"0.125 Eth";"$ 96.49";20163
"2017-11-18 18:24:38";"Legend #5428";0.17;82;"won";"0.208 Eth";"$ 159.99";20164
"2017-11-18 18:23:16";"Legend #5428";0.14;82;"won";"0.171 Eth";"$ 131.76";20165
"2017-11-18 18:21:59";"Legend #4444";1.517;86;"won";"1.767 Eth";"$ 1,360.50";20166
"2017-11-18 18:21:59";"Legend #5428";0.1;50;"won";"0.202 Eth";"$ 155.57";20167
"2017-11-18 18:19:40";"Legend #3171";5.0;90;"won";"5.562 Eth";"$ 4,282.64";20168
"2017-11-18 18:17:27";"Legend #4444";1.304;86;"won";"1.519 Eth";"$ 1,169.47";20169
"2017-11-18 18:08:36";"Newbie #5571";0.1;10;"lost";"-";"-";20170
"2017-11-18 18:08:36";"Legend #4444";1.0;77;"won";"1.303 Eth";"$ 1,003.04";20171
"2017-11-18 18:08:20";"Legend #5428";0.12;82;"won";"0.147 Eth";"$ 112.93";20172
"2017-11-18 18:06:43";"Legend #5428";0.174;82;"won";"0.213 Eth";"$ 163.76";20173
"2017-11-18 18:05:01";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20174
"2017-11-18 18:04:46";"Legend #5428";0.14;82;"won";"0.171 Eth";"$ 131.76";20175
"2017-11-18 18:04:26";"Legend #3171";5.0;83;"won";"6.037 Eth";"$ 4,648.23";20176
"2017-11-18 18:02:58";"Legend #5428";0.197;81;"won";"0.244 Eth";"$ 187.72";20177
"2017-11-18 18:01:56";"Legend #3885";0.4;51;"won";"0.792 Eth";"$ 609.85";20178
"2017-11-18 18:00:50";"Legend #3171";10.0;79;"won";"12.692 Eth";"$ 9,773.20";20179
"2017-11-18 18:00:50";"Legend #4444";1.285;86;"won";"1.497 Eth";"$ 1,152.43";20180
"2017-11-18 17:59:50";"Legend #5428";0.2;82;"won";"0.244 Eth";"$ 188.22";20181
"2017-11-18 17:59:09";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20182
"2017-11-18 17:58:32";"Legend #4444";0.989;77;"won";"1.288 Eth";"$ 992.01";20183
"2017-11-18 17:58:11";"Legend #5428";0.15;50;"won";"0.303 Eth";"$ 233.36";20184
"2017-11-18 17:56:49";"Legend #5428";0.149;82;"lost";"-";"-";20185
"2017-11-18 17:56:42";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20186
"2017-11-18 17:55:17";"Legend #4498";0.1;34;"lost";"-";"-";20187
"2017-11-18 17:54:26";"Legend #3885";0.3;51;"lost";"-";"-";20188
"2017-11-18 17:54:21";"Newbie #5570";0.1;77;"won";"0.130 Eth";"$ 100.30";20189
"2017-11-18 17:53:24";"Legend #4444";0.253;60;"lost";"-";"-";20190
"2017-11-18 17:51:45";"Legend #3171";10.0;88;"won";"11.379 Eth";"$ 8,762.18";20191
"2017-11-18 17:47:19";"Lucky #5569";1.5;79;"won";"1.904 Eth";"$ 1,465.98";20192
"2017-11-18 17:46:10";"Legend #3171";15.0;88;"won";"17.069 Eth";"$ 13,143.27";20193
"2017-11-18 17:46:10";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20194
"2017-11-18 17:43:27";"Legend #3171";10.0;88;"won";"11.379 Eth";"$ 8,762.18";20195
"2017-11-18 17:40:40";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20196
"2017-11-18 17:40:09";"Legend #4498";0.2;49;"lost";"-";"-";20197
"2017-11-18 17:38:50";"Legend #4498";0.1;50;"lost";"-";"-";20198
"2017-11-18 17:37:40";"Legend #3171";10.0;81;"won";"12.375 Eth";"$ 9,528.87";20199
"2017-11-18 17:36:30";"Legend #4498";0.1;6;"lost";"-";"-";20200
"2017-11-18 17:35:41";"Lucky #5569";0.5;37;"won";"1.375 Eth";"$ 1,058.76";20201
"2017-11-18 17:35:06";"Legend #3171";20.0;93;"won";"21.522 Eth";"$ 16,571.95";20202
"2017-11-18 17:35:06";"Legend #4498";0.2;50;"won";"0.404 Eth";"$ 311.15";20203
"2017-11-18 17:33:38";"Legend #4498";0.2;50;"won";"0.404 Eth";"$ 311.15";20204
"2017-11-18 17:32:56";"Legend #3171";20.0;88;"lost";"-";"-";20205
"2017-11-18 17:31:53";"Lucky #5569";2.5;81;"won";"3.094 Eth";"$ 2,382.22";20206
"2017-11-18 17:31:53";"Legend #4498";0.2;50;"lost";"-";"-";20207
"2017-11-18 17:31:03";"Legend #4498";0.2;50;"won";"0.404 Eth";"$ 311.15";20208
"2017-11-18 17:29:25";"Legend #4444";1.0;80;"won";"1.253 Eth";"$ 964.95";20209
"2017-11-18 17:28:55";"Legend #3885";0.2;51;"lost";"-";"-";20210
"2017-11-18 17:28:52";"Legend #4498";0.2;50;"lost";"-";"-";20211
"2017-11-18 17:26:28";"Legend #4498";0.1;50;"lost";"-";"-";20212
"2017-11-18 17:24:51";"Legend #3171";10.0;93;"lost";"-";"-";20213
"2017-11-18 17:22:53";"Legend #4498";0.1;10;"lost";"-";"-";20214
"2017-11-18 17:20:48";"Legend #5428";0.122;82;"won";"0.149 Eth";"$ 114.82";20215
"2017-11-18 17:20:48";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20216
"2017-11-18 17:20:30";"Legend #4498";0.2;50;"won";"0.404 Eth";"$ 311.15";20217
"2017-11-18 17:19:08";"Legend #4498";0.1;49;"lost";"-";"-";20218
"2017-11-18 17:18:02";"Legend #5428";0.1;82;"won";"0.122 Eth";"$ 94.11";20219
"2017-11-18 17:17:36";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20220
"2017-11-18 17:17:18";"Legend #4498";0.1;11;"lost";"-";"-";20221
"2017-11-18 17:15:34";"Legend #4498";0.1;50;"won";"0.202 Eth";"$ 155.57";20222
"2017-11-18 17:14:07";"Legend #3885";0.3;51;"lost";"-";"-";20223
"2017-11-18 17:13:59";"Legend #4498";0.1;10;"lost";"-";"-";20224
"2017-11-18 17:12:58";"Legend #4444";2.405;96;"won";"2.506 Eth";"$ 1,929.85";20225
"2017-11-18 17:12:58";"Legend #4498";0.18;62;"won";"0.292 Eth";"$ 224.94";20226
"2017-11-18 17:12:13";"Legend #3885";0.2;51;"lost";"-";"-";20227
"2017-11-18 17:11:19";"Legend #4498";0.1;2;"lost";"-";"-";20228
"2017-11-18 17:09:46";"Legend #4444";1.208;86;"won";"1.407 Eth";"$ 1,083.38";20229
"2017-11-18 17:09:27";"Legend #4498";0.14;72;"won";"0.195 Eth";"$ 150.31";20230
"2017-11-18 17:09:24";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20231
"2017-11-18 17:08:16";"Legend #4498";0.22;51;"won";"0.436 Eth";"$ 335.42";20232
"2017-11-18 17:06:38";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20233
"2017-11-18 17:06:24";"Legend #4498";0.1;10;"lost";"-";"-";20234
"2017-11-18 17:05:15";"Legend #4498";0.22;51;"won";"0.436 Eth";"$ 335.42";20235
"2017-11-18 17:05:15";"Legend #3885";0.2;51;"lost";"-";"-";20236
"2017-11-18 17:03:28";"Legend #4498";0.1;51;"lost";"-";"-";20237
"2017-11-18 17:03:28";"Legend #4444";1.0;86;"won";"1.165 Eth";"$ 896.84";20238
"2017-11-18 17:03:04";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20239
"2017-11-18 17:02:25";"Legend #4498";0.1;78;"won";"0.129 Eth";"$ 99.00";20240
"2017-11-18 17:00:47";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20241
"2017-11-18 17:00:21";"Legend #4498";0.1;17;"lost";"-";"-";20242
"2017-11-18 16:58:20";"Legend #4498";0.1;49;"lost";"-";"-";20243
"2017-11-18 16:57:52";"Legend #3885";0.2;51;"lost";"-";"-";20244
"2017-11-18 16:56:38";"Legend #4498";0.1;71;"won";"0.141 Eth";"$ 108.90";20245
"2017-11-18 16:56:33";"Legend #4444";2.618;86;"won";"3.049 Eth";"$ 2,347.91";20246
"2017-11-18 16:53:39";"Legend #4444";3.0;96;"won";"3.126 Eth";"$ 2,407.29";20247
"2017-11-18 16:53:39";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20248
"2017-11-18 16:51:43";"Legend #4498";0.7;50;"won";"1.414 Eth";"$ 1,089.01";20249
"2017-11-18 16:51:07";"Legend #3885";0.3;51;"lost";"-";"-";20250
"2017-11-18 16:50:27";"Legend #3171";5.0;87;"lost";"-";"-";20251
"2017-11-18 16:49:47";"Legend #4444";2.588;58;"won";"4.495 Eth";"$ 3,461.15";20252
"2017-11-18 16:49:47";"Legend #4498";0.25;34;"won";"0.750 Eth";"$ 577.51";20253
"2017-11-18 16:48:31";"Legend #4498";0.35;50;"lost";"-";"-";20254
"2017-11-18 16:48:31";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20255
"2017-11-18 16:47:10";"Legend #3171";2.0;82;"won";"2.444 Eth";"$ 1,882.25";20256
"2017-11-18 16:46:40";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20257
"2017-11-18 16:46:19";"Legend #4498";0.1;10;"lost";"-";"-";20258
"2017-11-18 16:45:38";"Legend #4444";1.799;89;"lost";"-";"-";20259
"2017-11-18 16:44:22";"Legend #3885";0.2;51;"lost";"-";"-";20260
"2017-11-18 16:43:39";"Legend #4498";0.2;50;"unresolved";"-";"-";20261
"2017-11-18 16:42:48";"Legend #4444";0.442;56;"won";"0.796 Eth";"$ 612.62";20262
"2017-11-18 16:42:04";"Legend #4498";0.1;50;"won";"0.202 Eth";"$ 155.57";20263
"2017-11-18 16:41:42";"Legend #2843";0.1;51;"won";"0.198 Eth";"$ 152.46";20264
"2017-11-18 16:41:17";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20265
"2017-11-18 16:40:15";"Legend #4498";0.1;50;"won";"0.202 Eth";"$ 155.57";20266
"2017-11-18 16:38:39";"Legend #3171";1.0;95;"won";"1.053 Eth";"$ 810.97";20267
"2017-11-18 16:38:39";"Legend #3885";0.3;51;"won";"0.594 Eth";"$ 457.39";20268
"2017-11-18 16:37:56";"Legend #4498";0.5;50;"lost";"-";"-";20269
"2017-11-18 16:36:01";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20270
"2017-11-18 16:35:34";"Legend #4498";0.1;6;"lost";"-";"-";20271
"2017-11-18 16:34:23";"Legend #4498";0.2;17;"lost";"-";"-";20272
"2017-11-18 16:31:24";"Legend #3885";0.2;51;"won";"0.396 Eth";"$ 304.92";20273
"2017-11-18 16:31:07";"Legend #4498";0.1;10;"lost";"-";"-";20274
"2017-11-18 16:31:07";"Legend #4444";15.0;58;"won";"26.053 Eth";"$ 20,060.79";20275
"2017-11-18 16:29:07";"Legend #4498";0.1;10;"lost";"-";"-";20276
"2017-11-18 16:28:09";"Legend #4498";0.5;50;"won";"1.010 Eth";"$ 777.87";20277
"2017-11-18 16:27:58";"Legend #4444";6.0;48;"lost";"-";"-";20278
"2017-11-18 16:25:00";"Legend #4498";0.3;51;"lost";"-";"-";20279
"2017-11-18 16:24:08";"Legend #4444";2.606;49;"lost";"-";"-";20280
"2017-11-18 16:24:08";"Legend #3885";0.2;51;"lost";"-";"-";20281
"2017-11-18 16:23:13";"Legend #4498";0.5;51;"lost";"-";"-";20282
"2017-11-18 16:23:08";"Legend #3171";10.0;81;"lost";"-";"-";20283
"2017-11-18 16:21:50";"Legend #4498";0.1;17;"lost";"-";"-";20284
"2017-11-18 16:21:15";"Legend #3885";0.4;51;"lost";"-";"-";20285
"2017-11-18 16:20:35";"Legend #4444";0.989;48;"lost";"-";"-";20286
"2017-11-18 16:20:04";"Legend #4498";0.1;17;"lost";"-";"-";20287
"2017-11-18 16:20:04";"Professional #5540";1.0;51;"won";"1.980 Eth";"$ 1,524.62";20288
"2017-11-18 16:18:14";"Legend #3885";0.2;51;"lost";"-";"-";20289
"2017-11-18 16:17:32";"Legend #4444";0.778;77;"lost";"-";"-";20290
"2017-11-18 16:17:32";"Legend #4498";0.4;80;"lost";"-";"-";20291
"2017-11-18 16:17:32";"Professional #5540";1.0;51;"won";"1.980 Eth";"$ 1,524.62";20292
"2017-11-18 16:15:03";"Legend #4498";0.1;10;"lost";"-";"-";20293
"2017-11-18 16:14:14";"Professional #5540";10.0;77;"won";"13.026 Eth";"$ 10,030.39";20294
"2017-11-18 16:12:27";"Legend #4498";0.1;6;"lost";"-";"-";20295
"2017-11-18 16:11:49";"Legend #4444";0.938;91;"won";"1.032 Eth";"$ 794.50";20296
"2017-11-18 16:10:14";"Legend #3885";0.2;51;"lost";"-";"-";20297
